STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DEWP,DEWP_ATTRIBUTES,FRSHTT,FRSHTT_ATTRIBUTES,GUST,GUST_ATTRIBUTES,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,MXSPD,MXSPD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,SNDP,SNDP_ATTRIBUTES,STP,STP_ATTRIBUTES,TEMP,TEMP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,11/17/18,7,24,0,,999.9,,69.6,*,33.8,*,4.1,,0,I,1015.9,24,999.9,,934.3,24,49.8,24,50,24,1.2,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,11/17/18,29.2,24,0,,999.9,,73,*,44.1,*,8,,0,G,1015.6,24,999.9,,997.9,24,55.5,24,4.9,24,2.6,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,11/17/18,4.5,24,0,,999.9,,70.2,*,30.7,*,4.1,,0,I,1016.3,24,999.9,,935.5,24,49.1,24,8.8,24,0.8,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,11/16/18,7.4,24,0,,999.9,,69.8,*,39.2,*,9.9,,0,I,9999.9,0,999.9,,919.9,24,52.6,24,9.8,24,4.1,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,11/16/18,5,24,0,,999.9,,73, ,32, ,8.9,,0,I,1018.3,24,999.9,,937,24,50.8,24,10,24,2.7,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,11/16/18,2.6,24,0,,999.9,,70.2, ,28.6, ,6,,0,I,1017.9,24,999.9,,936,24,47.6,24,67.9,24,1,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,11/16/18,29.2,24,0,,999.9,,72, ,41, ,7,,0,G,1017.2,24,999.9,,999.7,24,54.1,24,4.6,24,2.8,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,11/16/18,-0.7,24,0,,999.9,,70.9, ,26.6, ,5.1,,0,I,1018.3,24,999.9,,937.2,24,46,24,8.9,24,1.4,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,11/15/18,2.6,24,0,,999.9,,69.8,*,39.2,*,9.9,,0,I,9999.9,0,999.9,,924.4,24,52.3,24,9.7,24,4.4,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,11/15/18,2.1,24,0,,999.9,,73, ,30, ,7,,0,I,1023.5,24,999.9,,941.6,24,49.6,24,10,24,3,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,11/15/18,1.5,24,0,,999.9,,70.2, ,28.6, ,7,,0,I,1022.7,24,999.9,,940.4,24,47.2,24,68.3,24,2.8,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,11/15/18,26.6,24,0,,999.9,,72, ,41, ,8,,0,G,1022.3,24,999.9,,4.5,24,54.6,24,5.8,24,2.5,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,11/15/18,-1.8,24,0,,999.9,,70.9, ,26.6, ,7,,0,I,1023.1,24,999.9,,941.7,24,45.4,24,8.9,24,1.1,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,11/14/18,-1.8,24,0,,12,,66.2,*,41,*,11.1,,0,I,9999.9,0,999.9,,929.8,24,51.9,24,9.9,24,6.9,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,11/14/18,-2.6,24,0,,999.9,,70, ,25, ,8,,0,I,1029.8,24,999.9,,947.2,24,48.7,24,10,24,3.2,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,11/14/18,-1.7,24,0,,999.9,,69.4, ,25.2, ,12,,0,I,1028.5,24,999.9,,945.7,24,49,24,50.8,24,4.5,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,11/14/18,24.4,24,0,,999.9,,73.9, ,41, ,8.9,,0,G,1027.2,24,999.9,,9.4,24,56.1,24,7.2,24,3.5,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,11/14/18,-3.6,24,0,,999.9,,70.2, ,27.5, ,8,,0,I,1028.9,24,999.9,,947.1,24,48.3,24,8.8,24,3.8,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,11/13/18,-4,24,0,,14,,62.6,*,37.4,*,11.1,,0,I,9999.9,0,999.9,,932.1,24,46.9,24,9.8,24,7.4,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,11/13/18,-6.9,24,0,,999.9,,64, ,25, ,9.9,,0,I,1033.2,24,999.9,,950.2,24,43.3,24,9.9,24,3.3,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,11/13/18,-4.7,24,0,,21,,64.4,*,26.8,*,13,,0,I,1032,24,999.9,,948.6,24,43.9,24,46.7,24,6,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,11/13/18,15.4,24,0,,999.9,,73.9, ,39, ,8.9,,0,G,1027.8,24,999.9,,9.9,24,59.7,24,8.7,24,5.3,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,11/13/18,-6.5,24,0,,999.9,,64.6, ,21.4, ,11.1,,0,I,1032.5,24,999.9,,950,24,43.3,24,8.8,24,5.6,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,11/12/18,-6.6,24,0,,15,,60.8,*,32,*,14,,0,I,9999.9,0,999.9,,927.7,24,45.8,24,9.8,24,7.5,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,11/12/18,-7.5,24,0,,999.9,,64, ,25, ,9.9,,0,I,1028.1,24,999.9,,945.7,24,45,24,10,24,4.3,23
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,11/12/18,-9.9,24,0,,15.9,,65.3, ,21.6, ,15,,0,I,1027.5,24,999.9,,944.4,24,42.9,24,10,24,4.7,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,11/12/18,28.9,24,0,,999.9,,73.9, ,37.9, ,8.9,,0,G,1023.8,24,999.9,,6,24,54.3,24,6.8,24,3.4,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,11/12/18,-11.1,24,0,,18.1,,65.5, ,21.4, ,14,,0,I,1027.9,24,999.9,,945.7,24,41.5,24,9.3,24,5.7,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,11/11/18,-2.8,24,0,,19,,66.2,*,37.4,*,17.1,,0,I,9999.9,0,999.9,,919.6,24,52.5,24,10,24,10.1,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,11/11/18,-5,24,0,,24.1,,68, ,26.1, ,15,,0,I,1019.2,24,999.9,,937.5,24,48.3,24,10,24,5.5,23
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,11/11/18,-7.2,24,0,,20,,65.3, ,21.6, ,14,,0,I,1018.4,24,999.9,,936.3,24,47,24,28.3,24,4.6,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,11/11/18,27.7,24,0,,999.9,,71.1, ,37.9, ,7,,0,G,1017.1,24,999.9,,999.3,24,52.8,24,7.7,24,2.6,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,11/11/18,-10.1,24,0,,21,,65.5, ,20.8, ,15,,0,I,1018.9,24,999.9,,937.5,24,44.2,24,9,24,4.6,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,11/10/18,-9.4,24,0,,999.9,,64.4,*,30.2,*,11.1,,0,I,9999.9,0,999.9,,920,24,46.6,24,9.8,24,3.8,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,11/10/18,-8.9,24,0,,999.9,,71.1, ,26.1, ,8.9,,0,I,1018.5,24,999.9,,937,24,46.9,24,10,24,3.4,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,11/10/18,-10.4,24,0,,999.9,,68.4, ,21.6, ,6,,0,I,1018.3,24,999.9,,936.1,24,42.8,24,45,24,2.5,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,11/10/18,28.9,24,0,,999.9,,72, ,39.9, ,8,,0,G,1017.5,24,999.9,,999.8,24,55.4,24,8.8,24,3.3,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,11/10/18,-13,24,0,,999.9,,69.4, ,20.8, ,8,,0,I,1018.7,24,999.9,,937.3,24,40.7,24,9,24,1.4,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,11/9/18,-3.9,24,0,,28.9,,64.4,*,35.6,*,20,,0,I,9999.9,0,999.9,,924.2,24,50.6,24,9.9,24,6.6,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,11/9/18,-2.7,24,0,,28,,72, ,39, ,19,,0,I,1022.9,24,999.9,,941.7,24,56.4,24,10,24,7.4,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,11/9/18,-5.4,24,0,,999.9,,68.7, ,29.7, ,13,,0,I,1022.3,21,999.9,,940.4,24,49.5,24,48.3,24,6.4,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,11/9/18,27.9,24,0,,999.9,,72, ,39.9, ,9.9,,0,G,1020.2,24,999.9,,2.5,24,54.5,24,9.7,24,3.4,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,11/9/18,-6.6,24,0,,999.9,,69.8,*,28.9,*,12,,0,I,1022.8,19,999.9,,941.7,24,48.5,24,9.3,24,5.1,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,11/8/18,22.6,24,0,,40,,68,*,46.4,*,34,,0,I,9999.9,0,999.9,,918,24,60,24,9.7,24,16.8,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,11/8/18,14,24,0,,34,,80.1, ,41, ,26,,0,G,1016.2,24,999.9,,935.7,24,60.3,24,10,24,9.8,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,11/8/18,16.5,24,0,,35,,81.9, ,38.5, ,28,,0,I,1015.1,24,999.9,,934.4,24,60.2,24,35.8,24,13.9,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,11/8/18,32.2,24,0,,999.9,,73.9, ,46.9, ,8,,0,G,1016.6,24,999.9,,999,24,58.5,24,9.7,24,3.1,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,11/8/18,17.7,24,0,,31.1,,82.2, ,36.9, ,27,,0,I,1015.6,24,999.9,,935.7,24,59.2,24,8,24,13.2,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,11/7/18,25.7,24,0,,36.9,,78.8,*,46.4,*,29.9,,0,I,9999.9,0,999.9,,917,24,62.5,24,9.9,24,8.2,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,11/7/18,22.6,24,0,,999.9,,81, ,41, ,8,,0,G,1013.8,24,999.9,,933.5,24,60.4,24,10,24,4,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,11/7/18,22,23,0,,32.1,,82.4,*,39.7,*,25.1,,0,I,1013.8,22,999.9,,932.8,23,58.6,23,60,23,5.3,23
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,11/7/18,34.9,24,0,,999.9,,73.9, ,46.9, ,6,,0,G,1015.9,24,999.9,,998.3,24,60.8,24,10,24,2.5,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,11/7/18,21.2,18,0,,32.1,,82.2, ,36.9, ,27,,0,I,1013.6,18,999.9,,933.9,18,62,18,8.3,18,6.6,18
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,11/6/18,31.8,24,0,,33,,77,*,50,*,27,,0,I,9999.9,0,999.9,,915.3,24,63.3,24,10,24,7.6,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,11/6/18,23.6,24,0,,999.9,,81, ,43, ,8,,0,G,1012.3,24,999.9,,932.2,24,62.3,24,10,24,4.5,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,11/6/18,30.8,24,0,,22.9,,82.8, ,43.9, ,19,,0,I,1011.6,24,999.9,,931.3,24,60.8,24,42.9,24,4.4,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,11/6/18,40,24,0,,999.9,,75, ,51.1, ,7,,0,G,1013.5,24,999.9,,996,24,63.3,24,9.5,24,4,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,11/6/18,30.5,24,0,,999.9,,82.2, ,41, ,14,,0,I,1012,24,999.9,,932.6,24,59.8,24,9.2,24,3.8,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,11/5/18,32.3,24,0,,41,,78.8,*,64.4,*,31.1,,0,I,9999.9,0,999.9,,914,24,70.5,24,9.9,24,21.2,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,11/5/18,20.6,24,0,,999.9,,81, ,43, ,8,,0,G,1010.8,24,999.9,,930.8,24,61.3,24,10,24,4,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,11/5/18,30.4,24,0,,25.1,,81.5,*,59.7,*,19,,0,I,1009.6,24,999.9,,929.9,24,70.1,24,44.2,24,10,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,11/5/18,41.3,24,0,,999.9,,79, ,53.1, ,6,,0,G,1013.2,24,999.9,,995.8,24,64.2,24,9.7,24,2.9,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,11/5/18,29.4,24,0,,22.9,,82.9, ,43, ,19,,0,I,1009.8,24,999.9,,931.1,24,71.4,24,8.7,24,7.8,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,11/4/18,26.1,24,0,,29.9,,82.4,*,53.6,*,25.1,,0,I,9999.9,0,999.9,,919.5,24,65.5,24,9.7,24,5.1,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,11/4/18,18,24,0,,999.9,,84, ,46, ,8,,0,G,1016.4,24,999.9,,936.1,24,62.5,24,10,24,4.3,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,11/4/18,21.9,24,0,,21,,84.2,*,44.1,*,15.9,,0,I,1015.9,24,999.9,,935.2,24,60.5,24,40,24,3.4,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,11/4/18,42,24,0,,999.9,,79, ,52, ,6,,0,G,1016.5,24,999.9,,999,24,66,24,9.9,24,2.5,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,11/4/18,19.3,24,0,,999.9,,82.9, ,39.4, ,13,,0,I,1016.5,24,999.9,,936.6,24,58.6,24,9,24,2.5,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,11/3/18,24.3,24,0,,24.1,,80.6,*,50,*,15.9,,0,I,9999.9,0,999.9,,920.4,24,66,24,9.8,24,5.6,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,11/3/18,24.8,24,0,,999.9,,84.9, ,44.1, ,8.9,,0,G,1017.3,24,999.9,,937,24,65.8,24,10,24,3.6,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,11/3/18,23.2,24,0,,22.9,,82.2, ,41.4, ,19,,0,I,1016.9,24,999.9,,936.2,24,62.1,24,47.7,24,3.5,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,11/3/18,38.4,24,0,,999.9,,81, ,52, ,8.9,,0,G,1018.4,24,999.9,,0.9,24,65.5,24,9.7,24,3.2,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,11/3/18,22.6,24,0,,999.9,,81.5, ,39.4, ,15.9,,0,I,1017.3,24,999.9,,937.4,24,60.6,24,8.7,24,2.9,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,11/2/18,29.2,24,0,,999.9,,80.6,*,50,*,21,,0,I,9999.9,0,999.9,,923.1,24,62.8,24,9.6,24,4.6,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,11/2/18,29.2,24,0,,999.9,,84.9, ,41, ,9.9,,0,G,1020.4,24,999.9,,939.7,24,62.8,24,10,24,4,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,11/2/18,24.9,24,0,,999.9,,82.2, ,35.8, ,7,,0,I,1020.3,24,999.9,,938.9,24,59.1,24,57.9,24,2.5,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,11/2/18,37,24,0,,999.9,,81, ,48.9, ,8.9,,0,G,1020.4,24,999.9,,2.8,24,64.3,24,9.7,24,3.1,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,11/2/18,23.2,24,0,,999.9,,81.5, ,35.1, ,6,,0,I,1020.6,24,999.9,,940.2,24,57.8,24,8.8,24,2.2,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,11/1/18,12.2,24,0,,12,,73.4,*,44.6,*,9.9,,0,I,9999.9,0,999.9,,923,17,56.5,24,9.5,24,5.5,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,11/1/18,14.9,24,0,,999.9,,78.1, ,41, ,8,,0,G,1020.9,24,999.9,,939.8,24,58,24,10,24,3.8,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,11/1/18,10.1,24,0,,999.9,,77, ,35.8, ,7,,0,I,1020.4,24,999.9,,939.1,16,53.7,24,57.9,24,2.3,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,11/1/18,14.4,8,0,,999.9,,59,*,37.4,*,8,,0,I,9999.9,0,999.9,,999.9,0,47.3,8,10,8,1.8,6
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,11/1/18,34.4,24,0,,999.9,,75.9, ,48.9, ,8,,0,G,1019.7,24,999.9,,2,24,62.5,24,9.9,24,3.6,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,11/1/18,7.9,24,0,,999.9,,77.9, ,35.1, ,11.1,,0,I,1020.8,24,999.9,,940.4,16,52.4,24,9.1,24,2,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,10/31/18,18.7,24,0,,14,,69.8,*,42.8,*,11.1,,0,I,9999.9,0,999.9,,921.3,23,55.5,24,9.6,24,5.6,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,10/31/18,14,24,0,,17.1,,77, ,45, ,14,,0,G,1019.1,24,999.9,,938.6,24,60.4,24,10,24,5,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,10/31/18,12.1,24,0,,999.9,,74.5, ,41.7, ,9.9,,0,I,1018.7,23,999.9,,937.5,22,55.7,24,60.6,24,4.4,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,10/31/18,19.9,24,0,,21,,62.6,*,35.6,*,15,,0,I,9999.9,0,999.9,,881.9,23,48.3,24,10,24,8.6,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,10/31/18,38.1,24,0,,999.9,,75.9, ,48.9, ,8.9,,0,G,1018.5,24,999.9,,0.8,24,61.2,24,10,24,2.7,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,10/31/18,10.4,24,0,,999.9,,75.2, ,38.1, ,9.9,,0,I,1019.2,24,999.9,,938.8,22,55.3,24,9.3,24,3.9,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,10/30/18,36,24,0,,45.1,,71.6,*,50,*,34,,0,I,9999.9,0,999.9,,916.4,24,61.2,24,9.7,24,13.7,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,10/30/18,29.3,24,0,,27,,84, ,51.1, ,18.1,,0,G,1012.6,24,999.9,,932.9,24,65.8,24,10,24,8,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,10/30/18,35.4,24,0,,31.1,,77.7, ,44.1, ,27,,0,I,1013.3,24,999.9,,932.8,23,59.5,24,34.6,24,8.4,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,10/30/18,39.4,24,0,,21,,59,*,41,*,18.1,,0,I,9999.9,0,999.9,,880,24,50,24,9.5,24,10.4,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,10/30/18,41.8,24,0,,999.9,,73, ,52, ,11.1,,0,G,1017.6,24,999.9,,999.9,24,62.1,24,9.9,24,3.9,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,10/30/18,34.6,24,0,,25.1,,77.2, ,40.8, ,19,,0,I,1013.6,24,999.9,,933.9,23,58.5,24,9.1,24,7.1,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,10/29/18,41.5,24,0,,41,,78.8,*,59,*,34,,0,I,9999.9,0,999.9,,918.2,24,67.3,24,9.7,24,15.9,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,10/29/18,32.8,24,0,,25.1,,91, ,46.9, ,20,,0,G,1012.8,24,999.9,,933.3,24,71.1,24,10,24,6,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,10/29/18,41.4,24,0,,28.9,,89.2, ,44.2, ,21,,0,I,1014.2,24,999.9,,934,24,67.7,24,29.6,24,13.4,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,10/29/18,45.7,24,0,,22,,62.6,*,46.4,*,18.1,,0,I,9999.9,0,999.9,,882.1,24,53.1,24,6.3,24,10.9,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,10/29/18,48.2,24,0,,15,,81, ,55, ,8,,0,G,1018.4,24,999.9,,0.9,24,65.3,24,9.7,24,3.6,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,10/29/18,40.1,24,0,,25.1,,89.6, ,43, ,20,,0,I,1014.4,24,999.9,,935.2,24,66.8,24,9.1,24,9.8,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,10/28/18,25.2,24,0,,21,,86,*,51.8,*,15.9,,0,I,9999.9,0,999.9,,919.4,24,69.6,24,10,24,5.3,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,10/28/18,23.9,24,0,,22.9,,91, ,46.9, ,18.1,,0,G,1015.9,24,999.9,,935.8,24,65.5,24,10,24,4,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,10/28/18,24.9,24,0,,999.9,,89.6, ,44.2, ,18.1,,0,I,1015.6,24,999.9,,935.2,24,65.1,24,31.7,24,5.4,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,10/28/18,31.6,24,0,,19,,73.4,*,37.4,*,15.9,,0,I,9999.9,0,999.9,,882.3,24,54.8,24,9.5,24,5.2,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,10/28/18,46,24,0,,999.9,,84.9, ,55.9, ,8,,0,G,1016.5,24,999.9,,999.1,24,68.8,24,9,24,3.9,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,10/28/18,24.3,24,0,,18.1,,89.6, ,42.8, ,13,,0,I,1015.8,24,999.9,,936.4,24,64.8,24,9,24,3.3,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,10/27/18,26,24,0,,999.9,,87.8,*,53.6,*,9.9,,0,I,9999.9,0,999.9,,920.3,24,68.2,24,10,24,3.7,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,10/27/18,23.6,24,0,,999.9,,87.1, ,46.9, ,8,,0,G,1017,24,999.9,,936.9,24,67.2,24,10,24,2.8,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,10/27/18,18.6,24,0,,999.9,,89.6, ,43.9, ,7,,0,I,1016.6,24,999.9,,935.9,24,63.5,24,44.2,24,2.1,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,10/27/18,29,24,0,,20,,80.6,*,37.4,*,18.1,,0,I,9999.9,0,999.9,,882.6,24,57,24,10,24,4.2,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,10/27/18,46.5,24,0,,999.9,,84.9, ,55.9, ,8,,0,G,1016.5,24,999.9,,999,24,70.3,24,9,24,3.5,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,10/27/18,18.5,24,0,,999.9,,89.6,*,42.8,*,7,,0,I,1017,24,999.9,,937.2,24,62.1,24,9.2,24,1.3,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,10/26/18,31.4,24,0,,9.9,,82.4,*,51.8,*,8.9,,0,I,9999.9,0,999.9,,921.2,24,67.7,24,9.9,24,3.7,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,10/26/18,26.5,24,0,,999.9,,87.1, ,46.9, ,8.9,,0,G,1018.2,24,999.9,,937.9,24,66.5,24,10,24,3.1,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,10/26/18,23.2,24,0,,999.9,,84.6, ,42.8, ,5.1,,0,I,1017.9,20,999.9,,937.1,24,62.6,24,44.2,24,1.5,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,10/26/18,32.2,24,0,,17.1,,78.8,*,37.4,*,12,,0,I,9999.9,0,999.9,,883.3,24,55.9,24,9.8,24,4,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,10/26/18,45.6,24,0,,999.9,,82, ,54, ,8,,0,G,1018.1,24,999.9,,0.6,24,69,24,9.1,24,3.8,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,10/26/18,23.5,24,0,,999.9,,86,*,43.3,*,6,,0,I,1018.3,18,999.9,,938.3,24,61.7,24,9,24,0.8,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,10/25/18,30.1,24,0,,26,,80.6,*,50,*,18.1,,0,I,9999.9,0,999.9,,919.2,24,66.4,24,9.8,24,6.7,24
